"FoodID","PyramidCategoryOrder","PyramidCategoryID","HighFat","HighSugar","PyramidValue"
62625,2,19,1,0,1.61
62625,3,20,1,0,2.25
62625,4,72,,,11.37
62625,5,74,,,4.84
62625,6,75,,,2.25
62625,7,77,,,93.00
62626,1,14,0,0,11.19
62626,2,19,1,0,1.53
62626,3,20,1,0,2.14
62626,4,72,,,11.19
62626,5,74,,,4.61
62626,6,75,,,2.14
62626,7,77,,,89.00
62627,1,7,0,0,0.20
62627,2,74,,,0.60
62627,3,77,,,12.00
62628,1,14,0,0,0.99
62628,2,19,1,0,0.17
62628,3,20,1,0,0.25
62628,4,72,,,0.99
62628,5,74,,,0.53
62628,6,75,,,0.25
62628,7,77,,,41.00
62629,1,14,0,0,0.77
62629,2,20,0,0,0.53
62629,3,72,,,0.77
62629,4,75,,,0.53
62629,5,77,,,35.00
62630,1,14,0,0,1.05
62630,2,19,1,0,0.17
62630,3,20,1,0,0.25
62630,4,72,,,1.05
62630,5,74,,,0.53
62630,6,75,,,0.25
62630,7,77,,,45.00
62631,1,14,0,0,0.93
62631,2,19,1,0,0.23
62631,3,20,1,0,0.32
62631,4,72,,,0.93
62631,5,74,,,0.69
62631,6,75,,,0.32
62631,7,77,,,51.00
62632,1,14,0,0,1.02
62632,2,19,1,0,0.15
62632,3,20,1,0,0.21
62632,4,72,,,1.02
62632,5,74,,,0.46
62632,6,75,,,0.21
62632,7,77,,,45.00
62633,1,14,0,0,0.99
62633,2,19,1,0,0.17
62633,3,20,1,0,0.25
62633,4,72,,,0.99
62633,5,74,,,0.53
62633,6,75,,,0.25
62633,7,77,,,41.00
62634,1,14,0,0,2.55
62634,2,19,0,0,1.65
62634,3,72,,,2.55
62634,4,74,,,4.96
62634,5,77,,,303.00
62635,1,14,0,0,2.61
62635,2,19,0,0,1.96
62635,3,72,,,2.61
62635,4,74,,,5.88
62635,5,77,,,387.00
62636,1,14,0,0,2.56
62636,2,19,0,0,0.88
62636,3,72,,,2.56
62636,4,74,,,2.65
62636,5,77,,,128.00
62637,1,14,0,0,2.59
62637,2,19,0,0,1.03
62637,3,72,,,2.59
62637,4,74,,,3.11
62637,5,77,,,171.00
62638,1,14,0,0,2.56
62638,2,19,0,0,1.03
62638,3,72,,,2.56
62638,4,74,,,3.11
62638,5,77,,,183.00
62639,1,14,0,0,2.59
62639,2,19,0,0,1.19
62639,3,72,,,2.59
62639,4,74,,,3.57
62639,5,77,,,225.00
62640,1,14,0,0,2.66
62640,2,19,0,0,0.84
62640,3,72,,,2.66
62640,4,74,,,2.53
62640,5,77,,,262.00
62641,1,14,0,0,2.63
62641,2,19,0,0,0.84
62641,3,72,,,2.63
62641,4,74,,,2.53
62641,5,77,,,274.00
62642,1,14,0,0,2.66
62642,2,19,0,0,1.00
62642,3,72,,,2.66
62642,4,74,,,3.00
62642,5,77,,,317.00
62643,1,14,0,0,3.44
62643,2,17,0,0,1.50
62643,3,71,,,0.75
62643,4,72,,,3.44
62643,5,77,,,134.00
62644,1,14,0,0,1.78
62644,2,20,0,0,1.17
62644,3,72,,,1.78
62644,4,75,,,1.17
62644,5,77,,,192.00
62645,1,5,1,0,2.15
62645,2,11,0,0,6.98
62645,3,71,,,1.07
62645,4,77,,,458.00
62646,1,5,1,0,4.00
62646,2,11,0,0,16.61
62646,3,71,,,2.00
62646,4,77,,,1163.00
62647,1,14,0,0,2.88
62647,2,19,0,0,1.53
62647,3,72,,,2.88
62647,4,74,,,4.61
62647,5,77,,,205.00
62648,1,14,0,0,2.49
62648,2,19,0,0,0.88
62648,3,72,,,2.49
62648,4,74,,,2.65
62648,5,77,,,124.00
62649,1,14,0,0,2.94
62649,2,19,0,0,1.69
62649,3,72,,,2.94
62649,4,74,,,5.07
62649,5,77,,,245.00
62650,1,14,0,0,2.88
62650,2,19,0,0,1.53
62650,3,72,,,2.88
62650,4,74,,,4.61
62650,5,77,,,195.00
62651,1,14,0,0,2.56
62651,2,19,0,0,1.00
62651,3,72,,,2.56
62651,4,74,,,3.00
62651,5,77,,,159.00
62652,1,14,0,0,2.16
62652,2,19,0,0,0.80
62652,3,72,,,2.16
62652,4,74,,,2.42
62652,5,77,,,73.00
62653,1,14,0,0,2.43
62653,2,19,0,0,0.88
62653,3,72,,,2.43
62653,4,74,,,2.65
62653,5,77,,,79.00
62654,1,14,0,0,2.02
62654,2,19,0,0,1.34
62654,3,72,,,2.02
62654,4,74,,,4.03
62654,5,77,,,15.00
62655,1,14,0,0,3.42
62655,2,19,0,0,1.15
62655,3,72,,,3.42
62655,4,74,,,3.46
62655,5,77,,,85.00
62656,1,7,1,0,1.86
62656,2,74,,,5.60
62656,3,77,,,191.00
62657,1,11,0,0,4.04
62657,2,77,,,160.00
62658,1,12,0,0,2.50
62658,2,77,,,40.00
62659,1,11,0,0,1.42
62659,2,77,,,100.00
62660,1,14,0,0,1.51
62660,2,19,0,0,0.42
62660,3,72,,,1.51
62660,4,74,,,1.26
62660,5,77,,,119.00
62661,1,14,0,0,1.71
62661,2,19,0,0,0.53
62661,3,72,,,1.71
62661,4,74,,,1.61
62661,5,77,,,114.00
62662,1,14,0,0,1.84
62662,2,19,0,0,0.53
62662,3,72,,,1.84
62662,4,74,,,1.61
62662,5,77,,,143.00
62663,1,5,1,0,0.62
62663,2,71,,,0.31
62663,3,77,,,153.00
62664,1,5,1,0,0.99
62664,2,71,,,0.49
62664,3,77,,,235.00
62665,1,5,1,0,1.37
62665,2,71,,,0.68
62665,3,77,,,326.00
62666,1,14,0,0,1.32
62666,2,19,0,0,0.19
62666,3,72,,,1.32
62666,4,74,,,0.57
62666,5,77,,,42.00
62667,1,14,0,0,2.11
62667,2,19,0,0,0.34
62667,3,72,,,2.11
62667,4,74,,,1.03
62667,5,77,,,53.00
62668,1,16,1,0,2.43
62668,2,19,1,0,0.30
62668,3,71,,,1.21
62668,4,74,,,0.92
62668,5,77,,,176.00
62669,1,16,1,0,2.10
62669,2,20,0,0,0.42
62669,3,71,,,1.05
62669,4,75,,,0.42
62669,5,77,,,197.00
62670,1,13,1,0,1.32
62670,2,71,,,0.66
62671,1,13,1,0,1.83
62671,2,71,,,0.91
62672,1,10,1,0,5.00
62672,2,75,,,5.00
62672,3,77,,,169.00
62673,1,7,1,0,0.72
62673,2,74,,,2.18
62673,3,77,,,49.00
62674,1,10,1,1,0.99
62674,2,75,,,0.99
62674,3,77,,,630.00
62675,1,10,1,1,0.99
62675,2,75,,,0.99
62675,3,77,,,610.00
62676,1,10,1,1,0.99
62676,2,75,,,0.99
62676,3,77,,,660.00
62677,1,10,1,0,1.31
62677,2,75,,,1.31
62677,3,77,,,565.00
62678,1,10,1,0,1.66
62678,2,75,,,1.66
62678,3,77,,,706.00
62679,1,10,1,0,1.42
62679,2,75,,,1.42
62679,3,77,,,605.00
62680,1,10,1,0,1.78
62680,2,75,,,1.78
62680,3,77,,,757.00
62681,1,10,1,0,1.31
62681,2,75,,,1.31
62681,3,77,,,595.00
62682,1,10,1,0,1.66
62682,2,75,,,1.66
62682,3,77,,,746.00
62683,1,14,0,0,2.12
62683,2,20,1,1,0.75
62683,3,72,,,2.12
62683,4,75,,,0.75
62683,5,77,,,30.00
62684,1,10,1,1,1.07
62684,2,75,,,1.07
62684,3,77,,,344.00
62685,1,10,1,1,1.31
62685,2,75,,,1.31
62685,3,77,,,425.00
62686,1,10,1,1,2.14
62686,2,75,,,2.14
62686,3,77,,,678.00
62687,1,10,1,1,0.55
62687,2,75,,,0.55
62687,3,77,,,255.00
62688,1,10,1,1,0.55
62688,2,75,,,0.55
62688,3,77,,,275.00
62689,1,10,1,1,0.55
62689,2,75,,,0.55
62689,3,77,,,305.00
62690,1,10,1,1,0.55
62690,2,75,,,0.55
62690,3,77,,,295.00
62691,1,10,1,1,0.21
62691,2,12,0,0,16.86
62691,3,75,,,0.21
62691,4,77,,,312.00
62692,1,10,1,1,0.21
62692,2,12,0,0,18.61
62692,3,75,,,0.21
62692,4,77,,,332.00
62693,1,10,1,1,0.42
62693,2,12,0,0,32.72
62693,3,75,,,0.42
62693,4,77,,,605.00
62694,1,10,1,1,0.21
62694,2,12,0,0,6.86
62694,3,75,,,0.21
62694,4,77,,,152.00
62695,1,10,1,1,0.21
62695,2,12,0,0,6.86
62695,3,75,,,0.21
62695,4,77,,,152.00
62696,1,10,1,1,0.42
62696,2,12,0,0,13.72
62696,3,75,,,0.42
62696,4,77,,,315.00
62697,1,12,0,0,14.25
62697,2,77,,,220.00
62698,1,12,0,0,19.00
62698,2,77,,,290.00
62699,1,12,0,0,30.25
62699,2,77,,,460.00
62703,1,12,0,0,9.75
62703,2,77,,,140.00
62704,1,12,0,0,12.25
62704,2,77,,,180.00
62705,1,12,0,0,19.25
62705,2,77,,,280.00
62706,1,12,0,0,10.00
62706,2,77,,,150.00
62707,1,12,0,0,12.75
62707,2,77,,,190.00
62708,1,12,0,0,20.00
62708,2,77,,,300.00
62709,1,12,0,0,9.25
62709,2,77,,,140.00
62710,1,12,0,0,11.75
62710,2,77,,,180.00
62711,1,12,0,0,18.50
62711,2,77,,,280.00
62712,1,12,0,0,10.25
62712,2,77,,,150.00
62713,1,12,0,0,13.25
62713,2,77,,,190.00
62714,1,12,0,0,20.75
62714,2,77,,,300.00
62715,1,12,0,0,9.75
62715,2,77,,,140.00
62716,1,12,0,0,12.25
62716,2,77,,,180.00
62717,1,12,0,0,19.25
62717,2,77,,,280.00
62718,1,12,0,0,7.25
62718,2,77,,,110.00
62719,1,12,0,0,9.25
62719,2,77,,,140.00
62720,1,12,0,0,14.50
62720,2,77,,,220.00
62728,1,1,0,0,1.41
62728,2,72,,,1.41
62729,1,1,0,0,1.51
62729,2,72,,,1.51
62730,1,1,0,0,1.72
62730,2,72,,,1.72
62730,3,77,,,11.00
62731,1,1,0,0,1.62
62731,2,72,,,1.62
62732,1,1,0,0,1.41
62732,2,72,,,1.41
62733,1,1,1,0,2.75
62733,2,72,,,2.75
62733,3,77,,,349.00
62734,1,1,1,0,2.25
62734,2,72,,,2.25
62734,3,77,,,349.00
62736,1,10,1,1,0.37
62736,2,75,,,0.37
62736,3,77,,,240.00
62737,1,1,0,0,1.23
62737,2,72,,,1.23
62737,3,77,,,67.00
62738,1,1,0,0,1.23
62738,2,72,,,1.23
62738,3,77,,,71.00
62739,1,1,0,0,1.23
62739,2,72,,,1.23
62739,3,77,,,66.00
62740,1,1,0,0,1.23
62740,2,72,,,1.23
62740,3,77,,,77.00
62741,1,1,0,0,1.23
62741,2,72,,,1.23
62741,3,77,,,75.00
62742,1,1,0,0,1.23
62742,2,72,,,1.23
62742,3,77,,,69.00
62743,1,1,0,0,1.23
62743,2,72,,,1.23
62743,3,77,,,76.00
62744,1,1,0,0,1.23
62744,2,72,,,1.23
62744,3,77,,,77.00
62745,1,1,0,0,1.23
62745,2,72,,,1.23
62745,3,77,,,65.00
62746,1,1,0,0,1.23
62746,2,72,,,1.23
62746,3,77,,,69.00
62747,1,1,0,0,1.23
62747,2,72,,,1.23
62747,3,77,,,66.00
62748,1,1,0,0,1.23
62748,2,72,,,1.23
62748,3,77,,,61.00
62749,1,1,0,0,1.23
62749,2,72,,,1.23
62749,3,77,,,76.00
62750,1,1,0,0,1.23
62750,2,72,,,1.23
62750,3,77,,,69.00
62751,1,1,0,0,1.23
62751,2,72,,,1.23
62751,3,77,,,68.00
62752,1,1,0,0,1.23
62752,2,72,,,1.23
62752,3,77,,,73.00
62753,1,1,0,0,1.23
62753,2,72,,,1.23
62753,3,77,,,67.00
62754,1,1,0,0,1.23
62754,2,72,,,1.23
62754,3,77,,,63.00
62755,1,1,0,0,1.23
62755,2,72,,,1.23
62755,3,77,,,80.00
62756,1,1,0,0,1.23
62756,2,72,,,1.23
62756,3,77,,,79.00
62757,1,1,0,0,1.23
62757,2,72,,,1.23
62757,3,77,,,72.00
62758,1,1,0,0,1.23
62758,2,72,,,1.23
62758,3,77,,,62.00
62759,1,1,0,0,1.23
62759,2,72,,,1.23
62759,3,77,,,60.00
62760,1,1,0,0,1.23
62760,2,72,,,1.23
62760,3,77,,,66.00
62761,1,1,0,0,1.23
62761,2,72,,,1.23
62761,3,77,,,97.00
62762,1,1,0,0,1.23
62762,2,72,,,1.23
62762,3,77,,,77.00
62763,1,1,0,0,1.23
62763,2,72,,,1.23
62763,3,77,,,94.00
62764,1,1,0,0,1.23
62764,2,72,,,1.23
62764,3,77,,,101.00
62765,1,1,0,0,1.23
62765,2,72,,,1.23
62765,3,77,,,99.00
62766,1,1,0,0,1.23
62766,2,72,,,1.23
62766,3,77,,,87.00
62767,1,1,0,0,1.23
62767,2,72,,,1.23
62767,3,77,,,78.00
62768,1,1,0,0,1.23
62768,2,72,,,1.23
62768,3,77,,,83.00
62769,1,1,0,0,1.23
62769,2,72,,,1.23
62769,3,77,,,85.00
62770,1,1,0,0,1.23
62770,2,72,,,1.23
62770,3,77,,,99.00
62771,1,1,0,0,1.99
62771,2,72,,,1.99
62771,3,77,,,160.00
62772,1,1,0,0,1.99
62772,2,72,,,1.99
62772,3,77,,,200.00
62773,1,1,0,0,1.99
62773,2,72,,,1.99
62773,3,77,,,150.00
62774,1,1,0,0,1.99
62774,2,72,,,1.99
62774,3,77,,,150.00
62775,1,1,0,0,1.99
62775,2,72,,,1.99
62775,3,77,,,160.00
62776,1,1,0,0,1.99
62776,2,72,,,1.99
62776,3,77,,,150.00
62777,1,1,0,0,1.99
62777,2,72,,,1.99
62777,3,77,,,150.00
62778,1,1,0,1,0.97
62778,2,72,,,0.97
62778,3,77,,,30.00
62779,1,1,0,1,0.97
62779,2,72,,,0.97
62779,3,77,,,31.00
62780,1,1,0,1,0.97
62780,2,72,,,0.97
62780,3,77,,,47.00
62781,1,1,0,0,0.97
62781,2,72,,,0.97
62781,3,77,,,90.00
62782,1,1,0,1,0.97
62782,2,72,,,0.97
62782,3,77,,,49.00
62783,1,1,1,1,0.97
62783,2,72,,,0.97
62783,3,77,,,117.00
62784,1,1,1,1,0.97
62784,2,72,,,0.97
62784,3,77,,,90.00
62785,1,1,1,0,0.97
62785,2,72,,,0.97
62785,3,77,,,121.00
62786,1,1,1,1,0.97
62786,2,72,,,0.97
62786,3,77,,,98.00
62787,1,1,1,0,0.97
62787,2,72,,,0.97
62787,3,77,,,92.00
62788,1,1,1,0,0.97
62788,2,72,,,0.97
62788,3,77,,,124.00
62789,1,1,1,1,0.97
62789,2,72,,,0.97
62789,3,77,,,133.00
62790,1,1,1,0,0.97
62790,2,72,,,0.97
62790,3,77,,,134.00
62791,1,1,1,1,0.97
62791,2,72,,,0.97
62791,3,77,,,136.00
62792,1,1,1,1,0.97
62792,2,72,,,0.97
62792,3,77,,,99.00
62793,1,1,1,1,0.97
62793,2,72,,,0.97
62793,3,77,,,123.00
62794,1,1,1,1,0.97
62794,2,72,,,0.97
62794,3,77,,,119.00
62795,1,1,1,1,0.97
62795,2,72,,,0.97
62795,3,77,,,123.00
62796,1,1,1,0,0.97
62796,2,72,,,0.97
62796,3,77,,,103.00
62797,1,10,1,0,0.70
62797,2,75,,,0.70
62797,3,77,,,33.00
62798,1,10,1,0,0.70
62798,2,75,,,0.70
62798,3,77,,,33.00
62799,1,10,1,0,0.70
62799,2,75,,,0.70
62799,3,77,,,23.00
62800,1,10,1,0,0.70
62800,2,75,,,0.70
62800,3,77,,,33.00
62801,1,10,0,0,0.70
62801,2,75,,,0.70
62802,1,10,1,0,0.70
62802,2,75,,,0.70
62802,3,77,,,33.00
62803,1,10,1,0,0.47
62803,2,75,,,0.47
62803,3,77,,,32.00
62804,1,10,1,0,0.47
62804,2,75,,,0.47
62804,3,77,,,32.00
62805,1,10,1,0,0.47
62805,2,75,,,0.47
62805,3,77,,,22.00
62806,1,14,0,0,5.07
62806,2,19,0,0,1.23
62806,3,72,,,5.07
62806,4,74,,,3.69
62807,1,14,0,0,5.07
62807,2,19,0,0,1.11
62807,3,72,,,5.07
62807,4,74,,,3.34
62808,1,14,0,0,5.07
62808,2,19,0,0,1.03
62808,3,72,,,5.07
62808,4,74,,,3.11
62809,1,14,0,0,5.07
62809,2,19,0,0,1.03
62809,3,72,,,5.07
62809,4,74,,,3.11
62810,1,14,0,0,4.87
62810,2,19,0,0,1.23
62810,3,72,,,4.87
62810,4,74,,,3.69
62811,1,14,0,0,5.21
62811,2,19,0,0,1.11
62811,3,72,,,5.21
62811,4,74,,,3.34
62812,1,14,0,0,5.00
62812,2,19,0,0,1.26
62812,3,72,,,5.00
62812,4,74,,,3.80
62813,1,14,0,0,1.18
62813,2,17,0,0,1.69
62813,3,24,0,0,0.76
62813,4,71,,,0.84
62813,5,72,,,1.18
62813,6,74,,,4.61
62813,7,77,,,123.00
62814,1,14,0,0,5.14
62814,2,19,0,0,1.19
62814,3,72,,,5.14
62814,4,74,,,3.57
62815,1,14,0,0,4.93
62815,2,19,0,0,1.65
62815,3,72,,,4.93
62815,4,74,,,4.96
62815,5,77,,,114.00
62816,1,14,0,0,5.07
62816,2,19,0,0,1.07
62816,3,72,,,5.07
62816,4,74,,,3.23
62817,1,14,0,0,4.93
62817,2,19,0,0,1.57
62817,3,72,,,4.93
62817,4,74,,,4.73
62817,5,77,,,141.00
62818,1,14,0,0,5.00
62818,2,19,0,0,1.53
62818,3,72,,,5.00
62818,4,74,,,4.61
62818,5,77,,,109.00
62819,1,14,0,0,5.13
62819,2,19,0,0,1.76
62819,3,72,,,5.13
62819,4,74,,,5.30
62819,5,77,,,49.00
62820,1,14,0,0,5.25
62820,2,19,0,0,1.96
62820,3,72,,,5.25
62820,4,74,,,5.88
62820,5,77,,,70.00
62821,1,14,0,0,4.99
62821,2,19,0,0,1.84
62821,3,72,,,4.99
62821,4,74,,,5.53
62821,5,77,,,27.00
62822,1,14,0,0,5.00
62822,2,19,0,0,1.38
62822,3,72,,,5.00
62822,4,74,,,4.15
62823,1,14,0,0,5.06
62823,2,19,0,0,1.53
62823,3,72,,,5.06
62823,4,74,,,4.61
62823,5,77,,,110.00
62824,1,14,0,0,4.94
62824,2,19,0,0,1.23
62824,3,72,,,4.94
62824,4,74,,,3.69
62824,5,77,,,42.00
62825,1,14,0,0,0.40
62825,2,17,0,0,0.17
62825,3,71,,,0.08
62825,4,72,,,0.40
62825,5,77,,,126.00
62826,1,14,0,0,0.67
62826,2,20,0,0,1.07
62826,3,72,,,0.67
62826,4,75,,,1.07
62826,5,77,,,49.00
62827,1,14,0,0,1.57
62827,2,19,0,0,0.65
62827,3,72,,,1.57
62827,4,74,,,1.96
62827,5,77,,,109.00
62828,1,14,0,0,1.50
62828,2,19,0,0,0.73
62828,3,72,,,1.50
62828,4,74,,,2.19
62828,5,77,,,156.00
62829,1,14,0,0,0.38
62829,2,19,0,0,0.42
62829,3,72,,,0.38
62829,4,74,,,1.26
62829,5,77,,,110.00
62830,1,14,0,0,1.83
62830,2,17,0,0,0.80
62830,3,71,,,0.40
62830,4,72,,,1.83
62830,5,77,,,74.00
62831,1,14,0,0,3.72
62831,2,19,0,0,2.30
62831,3,72,,,3.72
62831,4,74,,,6.92
62831,5,77,,,282.00
62832,1,14,0,0,5.06
62832,2,19,0,0,1.65
62832,3,72,,,5.06
62832,4,74,,,4.96
62833,1,14,0,0,5.06
62833,2,19,0,0,1.65
62833,3,72,,,5.06
62833,4,74,,,4.96
62834,1,14,0,0,5.18
62834,2,19,0,0,2.30
62834,3,72,,,5.18
62834,4,74,,,6.92
62834,5,77,,,93.00
62835,1,14,0,0,7.89
62835,2,19,0,0,2.65
62835,3,72,,,7.89
62835,4,74,,,7.96
62835,5,77,,,52.00
62836,1,14,0,0,8.03
62836,2,19,0,0,2.34
62836,3,72,,,8.03
62836,4,74,,,7.03
62836,5,77,,,89.00
62837,1,14,0,0,7.44
62837,2,19,0,0,1.88
62837,3,72,,,7.44
62837,4,74,,,5.65
62838,1,14,0,0,7.69
62838,2,19,0,0,2.65
62838,3,72,,,7.69
62838,4,74,,,7.96
62838,5,77,,,25.00
62839,1,14,0,0,4.81
62839,2,19,0,0,0.88
62839,3,72,,,4.81
62839,4,74,,,2.65
62840,1,14,0,0,4.81
62840,2,19,0,0,1.03
62840,3,72,,,4.81
62840,4,74,,,3.11
62841,1,14,0,0,4.81
62841,2,19,0,0,1.11
62841,3,72,,,4.81
62841,4,74,,,3.34
62842,1,14,0,0,4.81
62842,2,19,0,0,1.19
62842,3,72,,,4.81
62842,4,74,,,3.57
62842,5,77,,,114.00
62843,1,14,0,0,4.81
62843,2,19,0,0,1.19
62843,3,72,,,4.81
62843,4,74,,,3.57
62843,5,77,,,117.00
62844,1,14,0,0,5.48
62844,2,19,0,0,0.84
62844,3,72,,,5.48
62844,4,74,,,2.53
62844,5,77,,,126.00
62845,1,14,0,0,5.14
62845,2,19,0,0,1.11
62845,3,72,,,5.14
62845,4,74,,,3.34
62846,1,14,0,0,5.61
62846,2,19,0,0,0.84
62846,3,72,,,5.61
62846,4,74,,,2.53
62847,1,14,0,0,5.54
62847,2,19,0,0,0.84
62847,3,72,,,5.54
62847,4,74,,,2.53
62848,1,2,0,0,0.34
62848,2,13,0,0,0.34
62848,3,71,,,0.34
62848,4,77,,,86.00
62849,1,2,0,0,0.34
62849,2,13,0,0,0.34
62849,3,71,,,0.34
62849,4,77,,,49.00
62850,1,2,0,0,2.72
62850,2,11,0,0,4.39
62850,3,71,,,1.36
62850,4,77,,,170.00
62851,1,2,0,0,3.63
62851,2,11,0,0,8.39
62851,3,71,,,1.81
62851,4,77,,,341.00
62852,1,17,0,0,2.78
62852,2,19,0,0,0.88
62852,3,71,,,1.39
62852,4,74,,,2.65
62852,5,77,,,322.00
62853,1,2,0,0,5.45
62853,2,11,0,0,1.88
62853,3,71,,,2.72
62853,4,77,,,87.00
62854,1,2,0,0,5.45
62854,2,11,0,0,0.69
62854,3,71,,,2.72
62854,4,77,,,13.00
62855,1,17,0,0,2.94
62855,2,19,0,0,1.34
62855,3,71,,,1.47
62855,4,74,,,4.03
62855,5,77,,,539.00
62856,1,14,0,0,0.91
62856,2,17,0,0,1.29
62856,3,19,0,0,1.15
62856,4,71,,,0.64
62856,5,72,,,0.91
62856,6,74,,,3.46
62856,7,77,,,683.00
62857,1,17,0,0,6.37
62857,2,19,0,0,0.76
62857,3,71,,,3.18
62857,4,74,,,2.30
62857,5,77,,,382.00
62858,1,2,0,0,4.24
62858,2,11,0,0,1.70
62858,3,71,,,2.12
62858,4,77,,,73.00
62859,1,17,0,0,3.16
62859,2,19,0,0,0.76
62859,3,71,,,1.58
62859,4,74,,,2.30
62859,5,77,,,77.00
62860,1,17,0,0,3.32
62860,2,19,0,0,1.34
62860,3,71,,,1.66
62860,4,74,,,4.03
62860,5,77,,,211.00
62861,1,14,0,0,0.96
62861,2,17,0,0,1.37
62861,3,19,0,0,1.15
62861,4,71,,,0.68
62861,5,72,,,0.96
62861,6,74,,,3.46
62861,7,77,,,330.00
62862,1,17,0,0,4.10
62862,2,19,0,0,0.76
62862,3,71,,,2.05
62862,4,74,,,2.30
62862,5,77,,,107.00
62863,1,17,0,0,2.25
62863,2,19,0,0,0.23
62863,3,71,,,1.12
62863,4,74,,,0.69
62863,5,77,,,16.00
62864,1,17,0,0,2.25
62864,2,19,0,0,0.23
62864,3,71,,,1.12
62864,4,74,,,0.69
62864,5,77,,,26.00
62865,1,17,0,0,3.29
62865,2,20,0,0,0.21
62865,3,71,,,1.64
62865,4,75,,,0.21
62865,5,77,,,127.00
62866,1,16,0,0,0.60
62866,2,17,0,0,0.60
62866,3,71,,,0.60
62866,4,77,,,112.00
62867,1,19,0,0,0.28
62867,2,20,0,0,0.52
62867,3,74,,,0.84
62867,4,75,,,0.52
62867,5,77,,,221.00
62868,1,14,0,0,1.25
62868,2,19,0,0,0.30
62868,3,72,,,1.25
62868,4,74,,,0.92
62869,1,14,0,0,0.78
62869,2,19,0,0,0.26
62869,3,72,,,0.78
62869,4,74,,,0.80
62870,1,14,0,0,1.31
62870,2,19,0,0,0.34
62870,3,72,,,1.31
62870,4,74,,,1.03
62870,5,77,,,87.00
62871,1,14,0,0,1.45
62871,2,19,0,0,0.19
62871,3,72,,,1.45
62871,4,74,,,0.57
62871,5,77,,,42.00
62872,1,17,0,0,4.51
62872,2,24,0,0,0.23
62872,3,71,,,2.25
62872,4,74,,,1.38
62873,1,17,0,0,1.62
62873,2,20,0,0,0.53
62873,3,71,,,0.81
62873,4,75,,,0.53
62873,5,77,,,94.00
62874,1,17,0,0,2.48
62874,2,20,0,0,0.32
62874,3,71,,,1.24
62874,4,75,,,0.32
62874,5,77,,,154.00
62875,1,16,0,0,0.88
62875,2,20,0,0,0.42
62875,3,71,,,0.44
62875,4,75,,,0.42
62875,5,77,,,139.00
62876,1,13,0,0,2.81
62876,2,71,,,1.40
62877,1,16,0,0,0.83
62877,2,17,0,0,0.83
62877,3,71,,,0.83
62877,4,77,,,31.00
62878,1,16,0,0,0.40
62878,2,17,0,0,0.40
62878,3,19,0,0,0.19
62878,4,71,,,0.40
62878,5,74,,,0.57
62878,6,77,,,30.00
62879,1,14,0,0,1.49
62879,2,17,0,0,0.65
62879,3,71,,,0.32
62879,4,72,,,1.49
62879,5,77,,,17.00
62880,1,16,0,0,1.07
62880,2,24,0,0,0.23
62880,3,71,,,0.53
62880,4,74,,,1.38
62881,1,19,0,0,0.10
62881,2,20,0,0,0.42
62881,3,74,,,0.30
62881,4,75,,,0.42
62881,5,77,,,168.00
62882,1,16,0,0,0.75
62882,2,20,0,0,0.32
62882,3,71,,,0.37
62882,4,75,,,0.32
62882,5,77,,,127.00
62883,1,14,0,0,1.45
62883,2,19,0,0,0.30
62883,3,72,,,1.45
62883,4,74,,,0.92
62883,5,77,,,23.00
62884,1,17,0,0,2.81
62884,2,19,0,0,0.19
62884,3,71,,,1.40
62884,4,74,,,0.57
62885,1,14,0,0,0.92
62885,2,19,0,0,0.38
62885,3,72,,,0.92
62885,4,74,,,1.15
62885,5,77,,,52.00
62886,1,17,0,0,3.00
62886,2,19,0,0,0.19
62886,3,71,,,1.50
62886,4,74,,,0.57
62886,5,77,,,18.00
62887,1,16,0,0,0.46
62887,2,20,0,0,0.85
62887,3,71,,,0.23
62887,4,75,,,0.85
62887,5,77,,,106.00
62888,1,10,0,0,1.28
62888,2,12,0,0,0.67
62888,3,75,,,1.28
62888,4,77,,,30.00
62889,1,10,0,0,1.71
62889,2,12,0,0,1.15
62889,3,75,,,1.71
62889,4,77,,,44.00
62890,1,12,0,0,11.00
62890,2,77,,,240.00
62891,1,12,0,0,14.75
62891,2,77,,,320.00
62892,1,12,0,0,11.25
62892,2,77,,,244.00
62893,1,12,0,0,15.25
62893,2,77,,,325.00
62894,1,10,0,0,0.85
62894,2,12,0,0,0.45
62894,3,75,,,0.85
62894,4,77,,,20.00
62895,1,10,0,0,1.17
62895,2,12,0,0,0.49
62895,3,75,,,1.17
62895,4,77,,,18.00
62896,1,10,0,0,1.28
62896,2,12,0,0,16.17
62896,3,75,,,1.28
62896,4,77,,,326.00
62897,1,10,0,0,1.50
62897,2,12,0,0,21.03
62897,3,75,,,1.50
62897,4,77,,,411.00
62898,1,10,0,0,1.39
62898,2,12,0,0,0.85
62898,3,75,,,1.39
62898,4,77,,,33.00
62899,1,10,0,0,1.92
62899,2,12,0,0,1.01
62899,3,75,,,1.92
62899,4,77,,,38.00
62900,1,10,0,0,1.50
62900,2,12,0,0,13.03
62900,3,75,,,1.50
62900,4,77,,,272.00
62901,1,10,0,0,1.82
62901,2,12,0,0,16.33
62901,3,75,,,1.82
62901,4,77,,,332.00
62902,1,10,0,0,0.85
62902,2,12,0,0,9.20
62902,3,75,,,0.85
62902,4,77,,,162.00
62903,1,10,0,0,1.07
62903,2,12,0,0,11.81
62903,3,75,,,1.07
62903,4,77,,,207.00
